"","TeamName","Season","NumOT","TeamID","Score","FGM","FGA","FGM3","FGA3","WFTM","FTA","OR","DR","Ast","TO","Stl","Blk","Pf","Won","FGPCT","FG3PCT","FTP"
"4526","Northern Arizona",2022,0,1319,56,17,47,5,21,17,24,9,18,8,14,4,3,22,"0",0.361702127659574,0.238095238095238,0.708333333333333
"4527","W Illinois",2022,0,1442,68,22,67,9,23,15,20,8,28,9,13,8,1,18,"0",0.328358208955224,0.391304347826087,0.75
"4528","Kent",2022,0,1245,51,21,52,4,23,5,7,8,20,8,16,8,4,15,"0",0.403846153846154,0.173913043478261,0.714285714285714
"4529","Stony Brook",2022,1,1392,78,31,71,9,23,7,10,8,20,9,4,4,2,15,"0",0.436619718309859,0.391304347826087,0.7
"4530","Ohio St",2022,0,1326,68,25,47,5,19,13,20,5,24,11,18,5,7,24,"0",0.531914893617021,0.263157894736842,0.65
"4531","North Dakota",2022,0,1315,56,21,61,7,21,7,8,5,16,16,6,6,4,16,"0",0.344262295081967,0.333333333333333,0.875
"4532","Boston Univ",2022,1,1131,80,27,56,9,27,17,20,9,24,14,19,4,1,18,"0",0.482142857142857,0.333333333333333,0.85
"4533","Rice",2022,0,1349,74,25,59,12,24,12,13,6,25,10,14,3,2,20,"0",0.423728813559322,0.5,0.923076923076923
"4534","Santa Clara",2022,0,1365,52,18,50,7,18,9,12,5,24,9,13,4,0,18,"0",0.36,0.388888888888889,0.75
"4535","Colgate",2022,1,1159,84,31,62,11,24,11,16,5,27,17,16,5,1,14,"0",0.5,0.458333333333333,0.6875
"4536","Oregon",2022,0,1332,49,18,46,5,19,8,12,4,19,10,19,6,1,19,"0",0.391304347826087,0.263157894736842,0.666666666666667
"4537","Xavier",2022,0,1462,70,26,60,3,21,15,21,15,19,8,17,7,3,16,"0",0.433333333333333,0.142857142857143,0.714285714285714
"4538","Drexel",2022,0,1180,64,25,57,9,24,5,6,6,18,11,11,5,1,15,"0",0.43859649122807,0.375,0.833333333333333
"4539","Wright St",2022,0,1460,76,23,61,6,21,24,30,6,18,11,11,8,4,18,"0",0.377049180327869,0.285714285714286,0.8
"4540","ULM",2022,0,1419,74,28,61,5,25,13,17,9,19,17,16,5,1,21,"0",0.459016393442623,0.2,0.764705882352941
"4541","MA Lowell",2022,0,1262,81,31,68,10,25,9,12,8,12,17,12,3,3,24,"0",0.455882352941176,0.4,0.75
"4542","Virginia Tech",2022,0,1439,61,19,56,7,21,16,22,9,22,10,13,8,0,20,"0",0.339285714285714,0.333333333333333,0.727272727272727
"4543","Tarleton St",2022,0,1470,54,19,56,5,17,11,14,8,11,4,6,11,1,19,"0",0.339285714285714,0.294117647058824,0.785714285714286
"4544","Loyola-Chicago",2022,0,1260,61,22,59,7,20,10,14,10,21,10,14,11,1,17,"0",0.372881355932203,0.35,0.714285714285714
"4545","Jacksonville",2022,0,1239,44,19,60,1,15,5,8,15,26,6,15,6,1,13,"0",0.316666666666667,0.0666666666666667,0.625
"4546","G Washington",2022,0,1203,54,22,58,5,21,5,7,5,23,10,14,5,1,19,"0",0.379310344827586,0.238095238095238,0.714285714285714
"4547","Princeton",2022,0,1343,64,25,64,10,29,4,5,11,28,9,12,4,2,14,"0",0.390625,0.344827586206897,0.8
"4548","UC San Diego",2022,0,1471,61,20,44,6,14,15,23,4,27,10,17,0,1,18,"0",0.454545454545455,0.428571428571429,0.652173913043478
"4549","Mercer",2022,0,1273,58,17,54,6,26,18,22,4,17,9,11,7,1,18,"0",0.314814814814815,0.230769230769231,0.818181818181818
"4550","James Madison",2022,0,1241,62,24,57,7,22,7,12,8,21,8,12,7,2,9,"0",0.421052631578947,0.318181818181818,0.583333333333333
"4551","Washington",2022,0,1449,62,22,59,9,25,9,17,6,16,12,14,3,4,24,"0",0.372881355932203,0.36,0.529411764705882
"4552","Cent Arkansas",2022,0,1146,63,26,63,3,17,8,11,9,21,14,17,10,4,15,"0",0.412698412698413,0.176470588235294,0.727272727272727
"4553","F Dickinson",2022,0,1192,54,18,58,8,23,10,15,9,26,14,12,4,1,28,"0",0.310344827586207,0.347826086956522,0.666666666666667
"4554","Delaware",2022,0,1174,73,30,67,9,28,4,5,13,14,14,15,4,2,21,"0",0.447761194029851,0.321428571428571,0.8
"4555","Houston Bap",2022,0,1223,40,16,46,2,13,6,10,6,25,7,20,6,1,16,"0",0.347826086956522,0.153846153846154,0.6
"4556","VMI",2022,0,1440,54,20,50,7,26,7,9,6,24,12,15,8,1,14,"0",0.4,0.269230769230769,0.777777777777778
"4557","William & Mary",2022,0,1456,54,20,43,4,13,10,13,4,18,10,21,4,2,14,"0",0.465116279069767,0.307692307692308,0.769230769230769
"4558","Bucknell",2022,0,1137,79,25,56,9,28,20,24,6,27,13,16,4,1,21,"0",0.446428571428571,0.321428571428571,0.833333333333333
"4559","George Mason",2022,0,1206,76,30,60,8,24,8,8,4,21,16,7,3,2,21,"0",0.5,0.333333333333333,1
"4560","Ark Pine Bluff",2022,0,1115,58,20,53,8,30,10,15,6,14,9,16,4,1,18,"0",0.377358490566038,0.266666666666667,0.666666666666667
"4561","California",2022,0,1143,59,22,49,4,12,11,15,2,29,6,13,1,3,19,"0",0.448979591836735,0.333333333333333,0.733333333333333
"4562","Sam Houston St",2022,0,1358,66,24,78,10,34,8,12,18,22,13,7,12,4,13,"0",0.307692307692308,0.294117647058824,0.666666666666667
"4563","Hampton",2022,0,1214,52,18,52,10,24,6,11,9,21,10,11,5,2,11,"0",0.346153846153846,0.416666666666667,0.545454545454545
"4564","UNC Wilmington",2022,0,1423,66,22,64,10,40,12,13,9,18,12,10,6,1,15,"0",0.34375,0.25,0.923076923076923
"4565","Bowling Green",2022,0,1132,73,21,55,5,25,26,29,8,20,8,13,9,5,22,"0",0.381818181818182,0.2,0.896551724137931
"4566","SF Austin",2022,0,1372,68,23,52,2,12,20,27,6,19,10,14,9,7,24,"0",0.442307692307692,0.166666666666667,0.740740740740741
"4567","Pepperdine",2022,0,1337,64,24,55,8,24,8,10,7,13,13,11,4,0,18,"0",0.436363636363636,0.333333333333333,0.8
"4568","Cal Baptist",2022,0,1465,44,17,42,2,16,8,13,8,15,6,22,3,0,22,"0",0.404761904761905,0.125,0.615384615384615
"4569","Notre Dame",2022,0,1323,67,19,48,6,26,23,30,6,25,15,17,6,4,22,"0",0.395833333333333,0.230769230769231,0.766666666666667
"4570","Coastal Car",2022,0,1157,70,28,63,8,28,6,8,9,24,17,13,5,3,19,"0",0.444444444444444,0.285714285714286,0.75
"4571","Lamar",2022,0,1249,73,26,62,6,21,15,24,13,20,12,11,6,2,21,"0",0.419354838709677,0.285714285714286,0.625
"4572","Nicholls St",2022,0,1311,63,24,69,7,26,8,12,11,21,9,5,5,5,20,"0",0.347826086956522,0.269230769230769,0.666666666666667
"4573","Florida A&M",2022,0,1197,53,18,48,3,10,14,20,8,19,11,19,9,0,20,"0",0.375,0.3,0.7
"4574","Syracuse",2022,0,1393,55,18,62,5,23,14,16,12,24,8,15,7,5,15,"0",0.290322580645161,0.217391304347826,0.875
"4575","Tulane",2022,0,1408,64,20,54,5,19,19,24,6,21,10,9,9,1,14,"0",0.37037037037037,0.263157894736842,0.791666666666667
"4576","Pittsburgh",2022,0,1338,52,18,50,2,15,14,19,9,17,9,12,5,3,11,"0",0.36,0.133333333333333,0.736842105263158
"4577","Appalachian St",2022,0,1111,63,24,50,10,23,5,9,4,24,7,9,3,0,16,"0",0.48,0.434782608695652,0.555555555555556
"4578","Alabama A&M",2022,0,1105,62,25,75,6,22,6,7,11,16,10,11,12,4,16,"0",0.333333333333333,0.272727272727273,0.857142857142857
"4579","St Mary's CA",2022,0,1388,55,21,50,4,15,9,12,7,22,9,15,3,5,21,"0",0.42,0.266666666666667,0.75
"4580","WI Milwaukee",2022,0,1454,56,22,58,9,23,3,5,9,26,7,12,5,4,14,"0",0.379310344827586,0.391304347826087,0.6
"4581","Loyola-Chicago",2022,0,1260,53,21,47,7,23,4,9,3,19,11,18,4,2,17,"0",0.446808510638298,0.304347826086957,0.444444444444444
"4582","VCU",2022,0,1433,61,24,57,6,20,7,13,11,20,14,18,11,5,19,"0",0.421052631578947,0.3,0.538461538461538
"4583","Drake",2022,0,1179,69,28,69,8,25,5,12,10,23,10,10,10,0,18,"0",0.405797101449275,0.32,0.416666666666667
"4584","Miami FL",2022,0,1274,60,23,60,4,20,10,12,6,18,8,8,9,0,14,"0",0.383333333333333,0.2,0.833333333333333
"4585","IL Chicago",2022,0,1227,80,31,59,14,33,4,6,6,16,17,11,2,3,27,"0",0.525423728813559,0.424242424242424,0.666666666666667
"4586","Alabama",2022,0,1104,68,25,56,5,17,13,25,8,30,7,13,7,3,18,"0",0.446428571428571,0.294117647058824,0.52
"4587","North Texas",2022,0,1317,59,23,58,4,27,9,11,6,23,8,10,9,0,19,"0",0.396551724137931,0.148148148148148,0.818181818181818
"4588","Mississippi St",2022,0,1280,58,20,60,1,15,17,23,9,26,7,11,9,6,19,"0",0.333333333333333,0.0666666666666667,0.739130434782609
"4589","Richmond",2022,0,1350,80,30,65,8,22,12,20,5,23,14,11,7,2,18,"0",0.461538461538462,0.363636363636364,0.6
"4590","Connecticut",2022,0,1163,60,23,64,2,16,12,17,11,28,6,8,6,13,17,"0",0.359375,0.125,0.705882352941177
"4591","New Orleans",2022,0,1309,66,23,43,2,5,18,26,3,20,12,20,9,5,18,"0",0.534883720930233,0.4,0.692307692307692
"4592","Georgetown",2022,0,1207,56,20,57,4,20,12,18,11,25,6,15,5,6,21,"0",0.350877192982456,0.2,0.666666666666667
"4593","Towson",2022,0,1406,61,17,45,4,11,23,31,7,20,5,12,7,2,18,"0",0.377777777777778,0.363636363636364,0.741935483870968
"4594","San Diego",2022,0,1360,67,27,57,6,14,7,9,8,29,12,13,5,3,11,"0",0.473684210526316,0.428571428571429,0.777777777777778
"4595","UC San Diego",2022,0,1471,55,20,54,7,28,8,15,6,23,13,11,4,0,13,"0",0.37037037037037,0.25,0.533333333333333
"4596","Arizona St",2022,0,1113,84,31,69,15,39,7,15,12,16,22,8,7,2,25,"0",0.449275362318841,0.384615384615385,0.466666666666667
"4597","New Mexico",2022,0,1307,73,25,53,8,19,15,24,5,17,14,20,6,2,16,"0",0.471698113207547,0.421052631578947,0.625
"4598","St Joseph's PA",2022,0,1386,55,23,65,6,31,3,5,9,26,10,14,4,2,16,"0",0.353846153846154,0.193548387096774,0.6
"4599","Cent Arkansas",2022,0,1146,67,26,65,6,30,9,14,8,28,14,5,8,4,15,"0",0.4,0.2,0.642857142857143
"4600","Drake",2022,0,1179,71,27,63,7,19,10,17,13,20,10,14,7,1,20,"0",0.428571428571429,0.368421052631579,0.588235294117647
"4601","Syracuse",2022,0,1393,68,20,48,7,19,21,26,4,19,13,13,5,1,10,"0",0.416666666666667,0.368421052631579,0.807692307692308
"4602","Howard",2022,0,1224,67,29,63,6,19,3,5,15,22,13,23,12,2,15,"0",0.46031746031746,0.315789473684211,0.6
"4603","Michigan St",2022,0,1277,58,21,46,4,15,12,19,8,17,9,18,3,2,13,"0",0.456521739130435,0.266666666666667,0.631578947368421
"4604","Iona",2022,0,1233,65,25,70,6,26,9,11,17,33,14,13,2,6,16,"0",0.357142857142857,0.230769230769231,0.818181818181818
"4605","Columbia",2022,0,1162,60,22,52,8,24,8,15,4,23,12,10,7,2,17,"0",0.423076923076923,0.333333333333333,0.533333333333333
"4606","Brown",2022,0,1135,59,23,67,3,18,10,17,19,27,6,15,6,5,19,"0",0.343283582089552,0.166666666666667,0.588235294117647
"4607","Charleston So",2022,0,1149,59,18,61,8,27,15,15,8,21,6,17,3,0,13,"0",0.295081967213115,0.296296296296296,1
"4608","VCU",2022,1,1433,63,22,62,5,21,14,24,8,20,8,11,9,8,23,"0",0.354838709677419,0.238095238095238,0.583333333333333
"4609","Boise St",2022,0,1129,39,13,58,6,32,7,13,15,20,5,12,6,2,12,"0",0.224137931034483,0.1875,0.538461538461538
"4610","Kansas",2022,0,1242,73,30,60,4,19,9,20,11,13,11,6,13,2,17,"0",0.5,0.210526315789474,0.45
"4611","N Kentucky",2022,0,1297,68,23,69,10,26,12,14,15,25,10,9,7,2,14,"0",0.333333333333333,0.384615384615385,0.857142857142857
"4612","Gonzaga",2022,0,1211,81,34,64,6,21,7,11,8,33,22,17,5,4,24,"0",0.53125,0.285714285714286,0.636363636363636
"4613","W Michigan",2022,0,1444,67,24,54,9,27,10,13,8,19,11,18,8,2,17,"0",0.444444444444444,0.333333333333333,0.769230769230769
"4614","Ga Southern",2022,0,1204,59,24,57,5,19,6,13,9,27,13,16,7,2,21,"0",0.421052631578947,0.263157894736842,0.461538461538462
"4615","UTRGV",2022,0,1410,85,29,61,6,20,21,27,8,17,9,8,7,2,23,"0",0.475409836065574,0.3,0.777777777777778
"4616","Portland St",2022,0,1340,51,20,65,4,27,7,9,15,23,10,23,8,2,17,"0",0.307692307692308,0.148148148148148,0.777777777777778
"4617","Memphis",2022,0,1272,59,19,53,6,17,15,23,8,20,8,21,8,10,27,"0",0.358490566037736,0.352941176470588,0.652173913043478
"4618","SE Louisiana",2022,0,1368,66,25,57,4,19,12,14,6,27,8,15,3,2,17,"0",0.43859649122807,0.210526315789474,0.857142857142857
"4619","North Florida",2022,0,1316,52,22,66,7,31,1,2,10,22,12,20,7,2,9,"0",0.333333333333333,0.225806451612903,0.5
"4620","Arizona St",2022,0,1113,59,20,48,3,11,16,19,5,16,5,12,2,4,19,"0",0.416666666666667,0.272727272727273,0.842105263157895
"4621","Penn St",2022,1,1336,63,24,56,12,38,3,6,8,27,14,15,2,3,17,"0",0.428571428571429,0.315789473684211,0.5
"4622","St Francis NY",2022,0,1383,59,20,49,3,19,16,25,9,20,10,16,4,2,17,"0",0.408163265306122,0.157894736842105,0.64
"4623","North Texas",2022,0,1317,63,23,53,13,28,4,8,7,19,14,11,2,3,17,"0",0.433962264150943,0.464285714285714,0.5
"4624","MS Valley St",2022,0,1290,58,21,56,9,21,7,11,12,18,15,11,1,3,18,"0",0.375,0.428571428571429,0.636363636363636
"4625","Southern Miss",2022,0,1379,62,24,59,4,10,10,19,14,28,11,11,0,3,20,"0",0.406779661016949,0.4,0.526315789473684
"4626","Portland",2022,0,1339,66,21,42,7,15,17,19,4,16,4,10,3,1,19,"0",0.5,0.466666666666667,0.894736842105263
"4627","Arkansas St",2022,0,1117,51,19,51,2,7,11,19,10,18,9,16,9,5,10,"0",0.372549019607843,0.285714285714286,0.578947368421053
"4628","VMI",2022,0,1440,71,24,61,13,40,10,12,10,21,15,14,3,2,13,"0",0.39344262295082,0.325,0.833333333333333
"4629","Oral Roberts",2022,1,1331,77,28,65,13,33,8,14,4,30,15,11,5,5,18,"0",0.430769230769231,0.393939393939394,0.571428571428571
"4630","Longwood",2022,0,1255,61,20,47,9,18,12,17,10,18,11,15,4,3,17,"0",0.425531914893617,0.5,0.705882352941177
"4631","Ark Pine Bluff",2022,0,1115,50,17,47,11,25,5,6,4,17,7,17,5,1,13,"0",0.361702127659574,0.44,0.833333333333333
"4632","Cent Arkansas",2022,0,1146,66,25,55,5,21,11,14,7,15,14,13,5,5,19,"0",0.454545454545455,0.238095238095238,0.785714285714286
"4633","NE Omaha",2022,0,1303,40,17,63,5,28,1,2,7,13,8,9,6,2,14,"0",0.26984126984127,0.178571428571429,0.5
"4634","Alcorn St",2022,0,1108,59,24,59,6,16,5,7,11,21,10,10,6,2,18,"0",0.406779661016949,0.375,0.714285714285714
"4635","NC A&T",2022,0,1299,75,27,60,12,23,9,18,6,23,20,9,8,0,20,"0",0.45,0.521739130434783,0.5
"4636","IL Chicago",2022,0,1227,52,23,61,3,22,3,4,7,21,9,15,7,4,20,"0",0.377049180327869,0.136363636363636,0.75
"4637","UAB",2022,0,1412,61,23,60,3,14,12,17,6,18,7,8,7,4,23,"0",0.383333333333333,0.214285714285714,0.705882352941177
"4638","Incarnate Word",2022,0,1230,76,23,56,8,26,22,26,11,26,9,14,1,2,19,"0",0.410714285714286,0.307692307692308,0.846153846153846
"4639","Hawaii",2022,0,1218,69,23,47,11,26,12,20,7,20,18,18,1,0,17,"0",0.48936170212766,0.423076923076923,0.6
"4640","Georgetown",2022,0,1207,74,27,62,11,25,9,15,11,24,12,14,7,4,15,"0",0.435483870967742,0.44,0.6
"4641","Tennessee Tech",2022,0,1399,69,26,55,6,14,11,16,10,17,15,17,7,3,12,"0",0.472727272727273,0.428571428571429,0.6875
"4642","New Mexico",2022,0,1307,58,20,62,8,25,10,13,11,15,9,10,4,3,21,"0",0.32258064516129,0.32,0.769230769230769
"4643","Ark Little Rock",2022,0,1114,63,22,52,5,23,14,18,4,21,11,15,8,2,16,"0",0.423076923076923,0.217391304347826,0.777777777777778
"4644","Florida A&M",2022,0,1197,49,22,68,3,18,2,2,4,21,11,3,6,2,11,"0",0.323529411764706,0.166666666666667,1
"4645","San Diego St",2022,0,1361,43,18,56,3,17,4,11,5,22,7,6,5,3,21,"0",0.321428571428571,0.176470588235294,0.363636363636364
"4646","Lehigh",2022,0,1250,43,18,51,3,16,4,4,7,24,10,15,3,2,9,"0",0.352941176470588,0.1875,1
"4647","Oregon St",2022,1,1333,77,27,58,2,14,21,26,5,24,7,12,6,5,22,"0",0.46551724137931,0.142857142857143,0.807692307692308
"4648","E Kentucky",2022,0,1184,77,27,55,14,29,9,14,11,20,20,15,6,4,26,"0",0.490909090909091,0.482758620689655,0.642857142857143
"4649","Missouri",2022,0,1281,55,23,66,2,18,7,13,12,20,9,12,8,3,15,"0",0.348484848484849,0.111111111111111,0.538461538461538
"4650","Virginia Tech",2022,0,1439,58,22,54,8,23,6,10,5,23,14,8,4,1,12,"0",0.407407407407407,0.347826086956522,0.6
"4651","Idaho St",2022,0,1226,48,12,41,7,24,17,21,6,15,7,17,4,0,14,"0",0.292682926829268,0.291666666666667,0.80952380952381
"4652","CS Sacramento",2022,0,1170,59,22,61,7,19,8,11,4,19,12,17,3,2,19,"0",0.360655737704918,0.368421052631579,0.727272727272727
"4653","Marist",2022,0,1265,61,24,63,8,31,5,7,12,25,12,11,1,1,17,"0",0.380952380952381,0.258064516129032,0.714285714285714
"4654","Indiana St",2022,0,1232,75,23,58,9,25,20,31,10,23,15,13,3,1,24,"0",0.396551724137931,0.36,0.645161290322581
"4655","Maine",2022,0,1263,39,17,59,2,16,3,5,6,14,6,10,10,1,15,"0",0.288135593220339,0.125,0.6
"4656","Utah",2022,0,1428,64,24,57,6,23,10,12,4,18,10,9,5,5,12,"0",0.421052631578947,0.260869565217391,0.833333333333333
"4657","Stetson",2022,0,1391,58,20,48,12,26,6,9,3,21,13,11,8,3,12,"0",0.416666666666667,0.461538461538462,0.666666666666667
"4658","Chattanooga",2022,0,1151,66,23,53,7,20,13,17,8,22,9,14,4,6,12,"0",0.433962264150943,0.35,0.764705882352941
"4659","N Colorado",2022,0,1294,79,26,56,18,37,9,14,7,18,17,9,4,0,21,"0",0.464285714285714,0.486486486486487,0.642857142857143
"4660","SIUE",2022,0,1188,65,28,65,1,15,8,12,12,25,17,10,5,1,15,"0",0.430769230769231,0.0666666666666667,0.666666666666667
"4661","Robert Morris",2022,0,1352,70,27,56,7,18,9,14,3,22,15,10,3,2,16,"0",0.482142857142857,0.388888888888889,0.642857142857143
"4662","Washington St",2022,0,1450,71,19,61,9,31,24,28,12,21,5,13,9,7,22,"0",0.311475409836066,0.290322580645161,0.857142857142857
"4663","Coppin St",2022,0,1164,68,24,61,7,25,13,16,9,19,13,12,9,5,13,"0",0.39344262295082,0.28,0.8125
"4664","SE Louisiana",2022,0,1368,71,23,64,10,25,15,24,9,19,15,14,9,5,15,"0",0.359375,0.4,0.625
"4665","SC Upstate",2022,0,1367,77,31,61,9,18,6,7,7,17,16,10,8,5,10,"0",0.508196721311475,0.5,0.857142857142857
"4666","W Carolina",2022,0,1441,59,18,50,8,28,15,22,9,18,11,16,2,1,12,"0",0.36,0.285714285714286,0.681818181818182
"4667","Pepperdine",2022,0,1337,56,20,57,5,24,11,14,7,21,13,11,6,4,16,"0",0.350877192982456,0.208333333333333,0.785714285714286
"4668","Northeastern",2022,0,1318,57,20,59,7,23,10,11,7,26,9,13,4,2,13,"0",0.338983050847458,0.304347826086957,0.909090909090909
"4669","Detroit",2022,0,1178,84,26,51,15,29,17,17,3,22,14,20,6,1,24,"0",0.509803921568627,0.517241379310345,1
"4670","Marshall",2022,0,1267,79,32,65,5,16,10,13,6,18,11,12,7,4,15,"0",0.492307692307692,0.3125,0.769230769230769
"4671","Louisiana",2022,0,1418,70,26,59,6,20,12,19,9,20,10,19,6,3,22,"0",0.440677966101695,0.3,0.631578947368421
"4672","Elon",2022,0,1189,81,29,67,15,38,8,10,10,14,14,11,7,0,24,"0",0.432835820895522,0.394736842105263,0.8
"4673","MD E Shore",2022,0,1271,61,23,55,10,25,5,8,3,19,11,11,9,1,15,"0",0.418181818181818,0.4,0.625
"4674","Delaware St",2022,0,1175,65,24,68,5,28,12,19,13,19,9,10,4,1,14,"0",0.352941176470588,0.178571428571429,0.631578947368421
"4675","Maryland",2022,0,1268,55,20,52,4,14,11,17,2,21,10,13,6,5,20,"0",0.384615384615385,0.285714285714286,0.647058823529412
"4676","Prairie View",2022,0,1341,80,25,56,11,23,19,25,9,18,13,15,12,5,30,"0",0.446428571428571,0.478260869565217,0.76
"4677","Wake Forest",2022,0,1448,61,18,58,6,25,19,23,16,18,12,21,5,3,13,"0",0.310344827586207,0.24,0.826086956521739
"4678","N Illinois",2022,0,1296,66,26,59,5,19,9,17,5,19,14,16,12,5,18,"0",0.440677966101695,0.263157894736842,0.529411764705882
"4679","Rutgers",2022,0,1353,83,34,62,3,13,12,15,10,24,25,9,9,2,17,"0",0.548387096774194,0.230769230769231,0.8
"4680","Richmond",2022,1,1350,71,26,61,8,30,11,15,5,14,15,9,10,3,17,"0",0.426229508196721,0.266666666666667,0.733333333333333
"4681","Cincinnati",2022,0,1153,59,23,61,4,28,9,20,13,21,12,5,5,6,9,"0",0.377049180327869,0.142857142857143,0.45
"4682","Incarnate Word",2022,0,1230,64,22,51,7,22,13,14,4,16,9,12,10,0,13,"0",0.431372549019608,0.318181818181818,0.928571428571429
"4683","Missouri KC",2022,0,1282,62,25,58,8,22,4,7,9,25,15,10,3,5,19,"0",0.431034482758621,0.363636363636364,0.571428571428571
"4684","Idaho",2022,0,1225,73,28,72,8,22,9,15,13,25,13,11,3,1,20,"0",0.388888888888889,0.363636363636364,0.6
"4685","Mt St Mary's",2022,0,1291,40,11,47,2,20,16,25,6,21,7,16,7,5,14,"0",0.234042553191489,0.1,0.64
"4686","St Francis NY",2022,0,1383,67,25,54,5,19,12,14,6,22,15,16,5,2,14,"0",0.462962962962963,0.263157894736842,0.857142857142857
"4687","Louisiana Tech",2022,0,1256,81,30,60,6,18,15,18,12,23,11,12,3,2,16,"0",0.5,0.333333333333333,0.833333333333333
"4688","South Dakota",2022,0,1377,70,25,59,12,25,8,16,11,27,16,16,8,1,21,"0",0.423728813559322,0.48,0.5
"4689","Holy Cross",2022,0,1221,55,20,55,7,18,8,8,3,18,7,10,8,4,14,"0",0.363636363636364,0.388888888888889,1
"4690","St Bonaventure",2022,0,1382,80,27,64,12,31,14,16,4,24,17,5,8,3,14,"0",0.421875,0.387096774193548,0.875
"4691","UCF",2022,0,1416,62,23,51,11,24,5,8,7,15,15,18,9,4,15,"0",0.450980392156863,0.458333333333333,0.625
"4692","Oregon St",2022,0,1333,45,16,51,4,17,9,10,6,23,3,5,2,2,8,"0",0.313725490196078,0.235294117647059,0.9
"4693","SE Missouri St",2022,0,1369,68,26,61,10,25,6,10,8,27,7,15,4,3,23,"0",0.426229508196721,0.4,0.6
"4694","St Peter's",2022,0,1389,71,27,59,6,18,11,15,9,9,15,7,11,0,23,"0",0.457627118644068,0.333333333333333,0.733333333333333
"4695","Georgia St",2022,0,1209,59,14,45,7,22,24,29,2,19,11,14,3,2,20,"0",0.311111111111111,0.318181818181818,0.827586206896552
"4696","McNeese St",2022,0,1270,75,25,53,8,22,17,26,10,21,15,23,13,1,22,"0",0.471698113207547,0.363636363636364,0.653846153846154
"4697","St Thomas MN",2022,0,1472,64,21,56,10,31,12,18,4,21,11,6,4,0,11,"0",0.375,0.32258064516129,0.666666666666667
"4698","NJIT",2022,1,1312,68,27,70,9,28,5,7,6,27,14,20,12,6,17,"0",0.385714285714286,0.321428571428571,0.714285714285714
"4699","Delaware",2022,0,1174,74,26,53,10,23,12,16,6,20,17,15,6,5,14,"0",0.490566037735849,0.434782608695652,0.75
"4700","Lamar",2022,0,1249,57,21,55,9,25,6,13,6,12,10,14,7,0,24,"0",0.381818181818182,0.36,0.461538461538462
"4701","Santa Clara",2022,0,1365,64,21,50,6,14,16,20,3,21,14,10,9,2,16,"0",0.42,0.428571428571429,0.8
"4702","UNLV",2022,0,1424,51,17,56,6,27,11,16,6,15,12,5,6,1,20,"0",0.303571428571429,0.222222222222222,0.6875
"4703","Pittsburgh",2022,0,1338,77,25,54,11,26,16,22,7,26,15,13,3,1,20,"0",0.462962962962963,0.423076923076923,0.727272727272727
"4704","Vermont",2022,0,1436,51,22,53,4,25,3,8,4,19,17,7,8,6,14,"0",0.415094339622642,0.16,0.375
"4705","UT Arlington",2022,0,1426,61,22,56,5,18,12,13,7,22,11,15,8,4,17,"0",0.392857142857143,0.277777777777778,0.923076923076923
"4706","Denver",2022,1,1176,68,26,58,8,20,8,12,7,18,18,17,8,2,25,"0",0.448275862068966,0.4,0.666666666666667
"4707","Miami OH",2022,0,1275,67,21,62,5,21,20,23,10,18,6,5,4,7,20,"0",0.338709677419355,0.238095238095238,0.869565217391304
"4708","TN Martin",2022,0,1404,66,26,66,13,32,1,1,7,19,15,11,4,2,22,"0",0.393939393939394,0.40625,1
"4709","PFW",2022,1,1236,85,34,64,8,25,9,14,5,12,12,9,9,4,18,"0",0.53125,0.32,0.642857142857143
"4710","Dixie St",2022,0,1469,70,30,64,7,21,3,6,8,22,17,18,7,1,14,"0",0.46875,0.333333333333333,0.5
